Under Armour,2,54.95,2024-04-26, 4.6 ,"This is my third pair of Under Armour Men's Charged Assert Running Shoes and I'll probably buy more.The shoes are light but supportive and have fantastic cushioning. The cushioning is an excellent blend of supportive foam and firm rubber which make them a great choice for running walking and even intense workouts like Crossfit WODs that typically take a toll on shoes. The soles are a hybrid of black rubber on high contact surfaces and firm foam in the low contact areas that combine to save weight without sacrificing performance.The shoes look great and modern and the uppers are supportive but with great ventilation and allow for flat packing in suitcases, motorcycle saddlebags and backpacks making them great to take along on trips."
Under Armour,2,54.95,2024-03-18, 4.6 ,"Very comfortable out of the box. Great fit. Size 11.5 is what I usually wear and these fit perfectly. My job requires standing and walking on concrete floors 8+ hrs per day and with these shoes I have no pain/weariness in my feet. One negative is that after 6 months both shoes are coming apart at the outside toe-bend area, where the stitching is at the corner. Otherwise, awesome shoe at a great price."
Under Armour,2,54.95,2024-04-24, 4.6 ,"I love these shoes, I have been buying the same brand the same style for going on 6 years. They last me about 6 to 8 months before I need a new pair, which is good considering I am on my feet for work all day. They are not slip proof, or any type of safety shoe but they are comfortable and I am a plus size woman, so they hold up well. There is plenty of width and toe room. Really like them. Great for walking but not sure about hiking or climbing, but flat surfaces they are great."
Under Armour,2,54.95,2024-02-25, 4.6 ,"Works great so far! Movable, comfortable, durable, good for running, jumping working, etc. Although if you don't get size wide than it's very long and thin and odd looking imo, I got regular 10.5 and then returned it to get 10.5 wide and it's much better and more normal looking."
Under Armour,2,54.95,2024-04-19, 4.6 ,Great price. Looks just like photo. Runs true to size.
Under Armour,2,54.95,2024-01-27, 4.6 ,"I rarely write reviews for things unless I feel like I got a lousy product and I want to help others not have the same experience, but these shoes have been so outstanding that I had to do a review on them. I work for the Post Office and walk on average 12 miles a day 5 - 6 days a week and finding affordable comfortable shoes that last with this much walking is not easy. I bought these Under Armour Charged Asset 9 shoes out of default, trying to find another brand that would hold up to the miles and abuse, because the Rebok, NB and several other name brand shoes I have been wearing only last a few months tops.I've been wearing these almost every workday for almost 4 months with the exception of a few days that it snows, and I am beyond impressed with the minimal wear they are showing. They still have roughly 75% of the tread left, the soles are still attached and not separating, and no holes worn through the very well-made and somewhat thick mesh type material on the top - all of these things I mentioned were common failures of most of the other shoes I've been wearing.After the first few days I wore them, I liked them so much that I looked and found some more on Amazon Warehouse at a great price and I snatched them up. I did put my favorite insoles in them, but I do that with all of my shoes, so I can't rate the factory insoles, but overall, I am very impressed with the quality of these shoes.Bottom line: If you want some long wearing, very comfortable shoes, give these a shot, I doubt you'll regret it."
Under Armour,3,43.97,2022-08-04, 4.6 ,"Uneven sole, thank you for making my foot hurt."
Under Armour,3,43.97,2022-09-23, 4.6 ,"In one month shoes got torn. I never seen any other brand shoes ever get torn on top part of the shoes. Very disappointing with under armor brand.Usually, shoes get ripped off on front bottom part. In this case it torn on top part of shoes."
Under Armour,3,43.97,2023-05-21, 4.6 ,"Hold on to your socks, folks, because these black Under Armor athletic shoes are about to knock your feet off! These bad boys are like a covert operation for your toes, delivering stealthy comfort and style that'll make you feel like a ninja on a mission to conquer the world (or at least the neighborhood basketball court).First things first, let's talk about the blackness of these shoes. They're so black, they make the night sky jealous. It's like strapping a pair of mini black holes to your feet, ready to absorb all the attention and keep your fashion game on point. Whether you're hitting the gym, going for a jog, or simply kicking back with your pals, these shoes will have you looking sleeker than James Bond in a tuxedo.Now, let's talk about comfort. These shoes are so cozy, it's like walking on a cloud that's been sprinkled with unicorn feathers. The moment you slip them on, you'll feel like your feet are being hugged by a squadron of baby kittens. It's a blissful experience that'll have you wondering why you haven't been wearing these shoes since birth.And the performance? Oh boy, get ready to unleash your inner sports superstar. With their advanced technology and built-in superpowers (okay, maybe not superpowers, but close enough), these shoes will have you jumping higher, running faster, and pivoting with the agility of a gazelle on roller skates. Your opponents won't know what hit them as you leave them in the dust, questioning their life choices.But wait, there's more! These shoes are like the secret agents of the sneaker world—they're lightweight, durable, and ready to take on any challenge. Rain, mud, or an unexpected game of leapfrog over a puddle, these shoes won't let you down. They're built to withstand the elements and keep you going strong, like a trusty sidekick that never leaves your side.In conclusion, these black Under Armor athletic shoes are the ultimate blend of style, comfort, and performance. They'll have you feeling like a ninja warrior, ready to conquer the world one stride at a time. So, strap them on, lace them up, and prepare to kick some serious booty (figuratively, of course). Embrace the power of the stealthy solemates, my friends, and let your feet experience the glory of footwear excellence."
Under Armour,3,43.97,2023-09-03, 4.6 ,"Muy bien calzado, cómodo, flexible..."
Under Armour,3,43.97,2023-07-12, 4.6 ,No long-term fatigue when wearing these great running shoes. You wont be disappointed!
Under Armour,3,43.97,2024-02-26, 4.6 ,"Received as Xmas gift, fit was worse the more you wear.  I can no longer return and under armor will not assist with this product.  Price was great but fit and very hard rubber sole was awful"
Under Armour,3,43.97,2023-08-16, 4.6 ,La talla y la calidad están bien pero me enviaron un color diferente al que pedí
Under Armour,3,43.97,2022-09-08, 4.6 ,Lightweight and great support.  Perfect shoes and affordable!
Under Armour,4,34.02,2024-03-10, 4.4 ,"At 6’6” and 225lbs, these are great shoes for everyday wear, beaters, or really anything you need them for. They are also a great price. One thing I notice, in being a bigger guy is the cushion and insoles wearing out really fast, especially being that I have a really high arch and wide foot.After two months, they still look and feel great, with showing just regular wear being I’ve worn them pretty much everyday, all day. Something else I’ve also been really impressed with is the outsole holding up nicely. Very little wear and tear, and has great traction.The feel of the shoe is on the firmer side, not necessarily hard, just a very comfortable and firm feel. It’s also really nice that they are wide. Regular width shoes just don’t work for me anymore.Haven’t worn Under Armour in 15+ years, and that was back in my baseball days. Definitely worth the price, and in my view, way better than shoes that typically cost $120+ that wear out very quickly."
Under Armour,4,34.02,2024-04-21, 4.4 ,Good quality and have lasted. Feel great and look good.
Under Armour,4,34.02,2023-11-12, 4.4 ,"Standard for all my reviews: When reviewing products, I always remain objective and honest about the product or service. I always review with information that I feel others would like to know about the product as I always assume what I'm writing will influence for or against the purchase. I always try to go above and beyond surface characteristics and input into quality, value and application. Most importantly, I will always end the review with an answer as to whether I'd purchase the product again which I believe is the most critical question pertaining to the item. To manufacturers: Want me to review your items, just let me know!I was looking to upgrade my shoe game because Nike has gotten so expensive recently. I really liked the simplicity of these UA shoes, good tread with a not-busy design. After receiving them I was immediately impressed with how light they are and how they feel overall. They would be a great walking shoe I think but I use Asics for that. The ONLY issue I have with these UA sneakers is that they are a little uncomfortable on the top of my foot near the tongue. I've tried loosening the laces a bit near the top and that helps but it's still a small issue. Other than that, I really like these shoes and I'm using them as my every day shoe when I'm not working out. They look great with shorts or jeans.I would actually purchase these again despite the minor discomfort issue. I'm hoping they just need to break in a bit more but it's not significant enough to keep me from purchasing them again, especially at the price point."
Under Armour,4,34.02,2024-03-08, 4.4 ,"These are great for wide feet. Fit well, comfortable, this is my 4th pair of these. They are a little lighter green than the in the photo but it’s no big deal, they look great"
Under Armour,4,34.02,2024-04-10, 4.4 ,"Bought these due to the price and thought why not. I tried these bad boys on as soon as they delivered and could not be happier. The inside of the shoe has a nice soft foam and they are light weight. Also, have a good look to them. Would definitely recommend."
Under Armour,4,34.02,2024-04-26, 4.4 ,"Kept getting shin splints when I worked out. These are so comfy, whether I’m doing cardio or lifting, my feet and shins are safe."
Under Armour,4,34.02,2024-03-05, 4.4 ,"How is this a running shoe when it has No ankle support, really low cut and instep hurts--It seems to be a common issue-- tongue too tight on top of foot, etc.I did casual brisk walking in my neighborhood for cardo.I bought this so that my Nike Air Max wouldn't depreciate as much, this was to be my daily wear shoeI don't have hilly high or uneven ground, yet my hip, ankles, knees seem to hurt as a result of wearing thisI won't climb 4 flights of stairs with thisOnly will use to walk at a regular place to and fro what's a short trip like to the nearby post office and back"
Under Armour,4,34.02,2024-04-07, 4.4 ,This is my first time ordering under armor shoes. But they fit me just as well as my Nike brand and Amazon's recommended size for them was spot on. The shipping of the shoes was faster than expected which of course is wonderful!
Under Armour,5,52.82,2024-04-19, 4.6 ,The shoes are very comfortable and nice to look at lol The fit is just right. I bought these for a festival so I'm hoping it does well on that day. I will post an update when I finally use the shoes.
Under Armour,5,52.82,2024-04-28, 4.6 ,These things are some of the most comfortable basketball shoes I've ever tried. Normally I wouldn't buy anything for less than $200 but my wife convinced me to try these... They are AMAZING! Really great on the court. My feet are wide and they have plenty of space.
Under Armour,5,52.82,2024-03-24, 4.6 ,Size is accurate. They are comfortable. And make great basketball shoes.
Under Armour,5,52.82,2024-02-29, 4.6 ,"I love these. Comfortable, masculine and sexy looking shoes. Perfect for the gym or wherever. Good quality!"
Under Armour,5,52.82,2024-04-04, 4.6 ,Good looks and a wider toe box for great comfort and style.
Under Armour,5,52.82,2024-04-05, 4.6 ,I bought these for my son and he is flat-footed and wears orthotics.  The sneaker gave him good support and was comfortable.  Very affordable as well.
Under Armour,5,52.82,2024-04-19, 4.6 ,These shoes are very supportive and comfortable. I use them for work and I work pretty hard and they do a great job keeping my feet feeling good.
Under Armour,5,52.82,2024-04-12, 4.6 ,No complaints. Perfect fit! Looks are awesome! Fits are right on! Size is perfect with room to spare.
Under Armour,6,46.7,2024-04-21, 4.3 ,"Gift for my son, new pickleball shoes. Worked out great. Size is right on."
Under Armour,6,46.7,2024-03-06, 4.3 ,I usually wear a 9.5 and they were too small so I went up to a 10 and they fit great. They are comfortable and light weight. I like the medium gray and they are easy to clean.
Under Armour,6,46.7,2024-03-10, 4.3 ,"Well constructed, comfortable and small so I gave them to my son with a slightly smaller foot."
Under Armour,6,46.7,2024-04-27, 4.3 ,I have broken sesamoid bones in both feet and these shoes give good support and are very comfortable.
Under Armour,6,46.7,2024-04-21, 4.3 ,great shoe
Under Armour,6,46.7,2024-04-03, 4.3 ,"These shoes are lightweight, I was expecting a bit more breathable given the mesh fabric but that doesn't seem to be the case.Also there may be quality issues my left shoe fits tighter than the right one 😔"
Under Armour,6,46.7,2024-04-02, 4.3 ,"This shoe is extremely lightweight and comfortable,this is my 2nd pair just a different color."
Under Armour,6,46.7,2024-02-27, 4.3 ,"I can't believe Under Armour would put their name on such a disgraceful product like the Men's Charged Surge 4 Running Shoe. Let me start by saying that I didn't even bother wearing them after inspecting the quality. The materials used in these shoes are cheap beyond belief. It's like they were made from the lowest grade of materials they could find.The soles are not even rubber as one would expect from a reputable brand like Under Armour. No, they're made of flimsy plastic that feels like it would disintegrate after a single run. It's absolutely shameful that a company with such a well-known name would attach it to something so subpar.Save yourself the embarrassment of wearing these shoes and the disappointment of wasting your money. Under Armour should be ashamed of themselves for putting out such a shoddy product. Do yourself a favor and look elsewhere for your running shoe needs."
Under Armour,7,55.95,2024-03-16, 4.3 ,"I read several articles about the best shoes for dance aerobics and similar, and these and one other under armour shoe were listed in several recommendations.  When I saw how inexpensive they were (if you don't care which color, it seems at least one is always on sale), I thought there was no way they would be high quality, but then again, at that price it was low risk, so I ordered a pair in my usual size.  I found them to fit a little small, which I have never experienced with any of my other athletic shoes, but I felt like the fit was good otherwise so I returned and sized up half a size.I immediately liked them on first use (in an aerobics class, with dancing, jumping, etc. on a hard studio floor), and they are now my dedicated workout studio shoes.  I've worn them for several types of workouts and they are still outperforming and heir price point and holding up really nicely (holding up better than my altras that I run in which were three times the price).  They are supportive and have structure and still have some (but not too much) cushion.  I've not even swapped out the insert which I've done for other shoes. These are one of the cheapest pairs of athletic shoes I've ever owned and have definitely given me a positive opinion of UA."
Under Armour,7,55.95,2024-02-29, 4.3 ,"I'm typically a 6.5 in running/tennis shoes. Ordered in my normal size and the shoe fits a little more snug than I prefer, but not so snug they are unwearable. If I were to repurchase, I'd order a 1/2 size up. The color is exactly as expected and the shoe is light and has the right amount of cushion without being unsupportive."
Under Armour,7,55.95,2024-04-27, 4.3 ,"I have purple, cute, comfortable and great to run on treadmill."
Under Armour,7,55.95,2024-02-26, 4.3 ,"I like this style for light indoor works outs and casual all day wear. I originally ordered my normal size of 7 1/2, but they were way too snug on my toes. I returned those and got a size 8. They are a bit wider than I prefer at that size, but still comfortable and snug."
Under Armour,7,55.95,2024-04-06, 4.3 ,"I work retail and I am on my feet a lot! These shoes are amazing and comfortable. It feels like I’m barefoot. Awesome support. I’m a little over a year post operation from an Achilles repair, and my feet never hurt at the end of the day. They are more expensive but totally worth it. Can’t put a price on comfort"
Under Armour,7,55.95,2023-11-26, 4.3 ,"THIS REVIEW IS FOR THE BLACK AND BABY BLUE SNEAKERS.Below you’ll see a different review for another color. I’m not sure why it’s combined and not separated. Anyways I bought the black and blue pair in a size 12 after trying on the 11s in purple. They were wicked small and tight. These 12s are a much better fit. That’s all I can say at the moment because I just got them on and tried them on. I figured I could at least give some input on the sizing if anyone else is in question. Definitely size up one size. Usually I wear wide, but these seem to be ok. Time will tell as I wear them. I’ll come back in the future if I feel like I need to share any other information about these.=================•================THIS PART OF MY REVIEW THE FOR THE PURPLE SNEAKERS. . The reason for 3 stars is because the of the sizing. These run extremely small! And I mean small! These were for my mother in law and we both wear the same size sneakers, especially in Under Armour. She tried them on and said they were so tight and that her toe goes far up and we’re wicked uncomfortable. So I tried them  on, without socks and the same thing. I thought maybe she was exaggerating but she was not. The color is very pretty and it’s a shame that they run so small. I probably should’ve checked the reviews after she picked them out but we’ve never had issues like this with this brand. Many reviews stated they ran wicked small. Anyways, we wear a 10-11. Wide if available and depending on the style. Unfortunately they don’t have any 12s in stock, otherwise I would’ve exchanged it for those to try. Instead I just have to send them back to Amazon. Needless to say I would order at least 1-2 sizes UP from your normal size. Or simply go with another shoe if this issue would be is an inconvenience."
Under Armour,7,55.95,2024-04-19, 4.3 ,"These are some of my favorite shoes. They are very comfortable, provide plenty of support, and the color is super cute! Under Armour always runs a little smaller than most shoes for me so I order a 1/2 size up."
Under Armour,7,55.95,2024-03-30, 4.3 ,"I will preface this by saying I have had these UA purple tennies a while ( almost a year)? & STILL LOVE them.  I do dance aerobics a lot &/ or walk at least 3-5 miles a day.  I wear size 7 and have neither a very wide, or narrow foo- just let nda normal.  The shoes, I feel, are well made, super comfy ( my 3rd pair of Under Armor... And the color purple are everything I had hoped for.  You can see me coming - that's for sure.I'm a fan... Get 'em.  ( And no sponsorship here). Btw"
Under Armour,8,43.33,2024-04-16, 4.6 ,I ordered these in a size 5.5 and the fit was perfect. They look just like the picture. Would buy again.
Under Armour,8,43.33,2024-03-17, 4.6 ,These are good shoes for my son. They are comfortable and affordable.
Under Armour,8,43.33,2024-04-21, 4.6 ,Fit perfect!
Under Armour,8,43.33,2024-04-03, 4.6 ,"My 7 year old wears these shoes and they have held up well over the past few months! We've tried some other Amazon shoes that fell apart in a couple months, but I've been happy with the quality for the price and will plan to get these again in the future!"
Under Armour,8,43.33,2024-04-11, 4.6 ,"Stiff upon arrival but hoping they break in soon. Nice shoe, not too heavy. Son loves the black on black design. Would purchase again!"
Under Armour,8,43.33,2024-04-12, 4.6 ,My son thought they are very comfy and loved the look
Under Armour,8,43.33,2024-04-20, 4.6 ,My 10yr old daughter is the same size as me and I needed a good quality sneaker that would last. I have had under armor shoes in the past and have been very satisfied with their functionality and quality.
Under Armour,8,43.33,2024-04-15, 4.6 ,Fit my daughter perfect. She says they’re comfortable. We appreciate the wide toe box compared to other brands. Would buy again
Under Armour,9,80.7,2024-01-28, 4.7 ,"Purchased the Under Armour Men's Yard Low Turf Baseball Cleat Shoe, and it's a game-changer. Here's a brief review:Exceptional Traction: 🌪️👟The traction on these cleats is outstanding. Whether sprinting on the bases or making quick lateral movements, I feel secure and stable. The strategic placement of the studs provides optimal grip on various surfaces, making them a must-have for the baseball diamond.Stylish Design: 🔥👟Under Armour nails it in the style department. The sleek design and attention to detail make these cleats look as good as they perform. They've become a conversation starter among teammates for all the right reasons.Overall Impression: 🌟⚾The Under Armour Men's Yard Low Turf Baseball Cleat Shoe is a home run. Whether you're a seasoned player or hitting the field for weekend games, these cleats deliver on performance, comfort, and style. They've become an essential part of my game-day gear.In summary, if you're seeking baseball cleats that excel in traction, comfort, and durability, look no further. Under Armour has crafted a winner with the Yard Low Turf Cleat. Highly recommended for any player serious about their game."
Under Armour,9,80.7,2024-04-26, 4.7 ,"They look great, feel great, and really grip the turf I run on.  I use these for box lacrosse and they have been perfect right out of the box.  It’s still early but I don’t see them failing me."
Under Armour,9,80.7,2024-03-29, 4.7 ,very tight fit and has good grip
Under Armour,9,80.7,2024-04-26, 4.7 ,"Very good shoe wear them for the first time and they were very comfortable and had a great grip to the field, really light it was a good purchase for me."
Under Armour,9,80.7,2024-04-01, 4.7 ,They fit great and look great too
Under Armour,9,80.7,2024-02-14, 4.7 ,My husband coaches our son’s baseball team and we play year around. He wanted a new set of coaches shoes as he called them. Reasonably priced since all sneakers are expensive these days. But they look good on and he wears them every practice and game so they must be comfy!
Under Armour,9,80.7,2024-03-13, 4.7 ,"The most comfortable turf show I’ve worn, and I’ve worn a lot over the years. Hands down the best ones I’ve had. My teammates bought themselves these exact ones. High comfort level, durable."
Under Armour,9,80.7,2024-03-15, 4.7 ,"This is my son’s second pair. Fantastic tread, great fit, and he loves the color way."
Under Armour,10,61.95,2024-02-19, 4.4 ,"Price and the shoe looks great, very comfortable"
Under Armour,10,61.95,2024-03-12, 4.4 ,"Very comfortable and responsive, high quality shoes. Love them so far!"
Under Armour,10,61.95,2023-12-23, 4.4 ,True to fit and comfortable.
Under Armour,10,61.95,2024-03-23, 4.4 ,"I recently went back to running. I trained and ran back to back races with these shoes and these are one of the most comfortable shoes i ever used. I feel like UA for me is hit or miss and this is definitely a hit. It’s light, it doesn’t feel like it’s messing with my strides, and bonus is it’s almost a built-in warning to drivers on the road (I bought the hot pink-ish one on a whim haha)."
Under Armour,10,61.95,2023-11-20, 4.4 ,"Comfortable, light"
Under Armour,10,61.95,2023-10-04, 4.4 ,These light weight but durable shoes are great for me. I use them for every day walking as the size fit perfectly. I love the color way as it has pops of brightness but not overly flashy.
Under Armour,10,61.95,2023-12-29, 4.4 ,Muy bonitos y cómodos
Under Armour,10,61.95,2024-04-10, 4.4 ,"These are comfortable and very light. The sole is a good shape for a running shoe - they propel you forward well. They seem well-made, though for me it is about a half size smaller than expected. The size difference is noticeable when comparing to other brands' shoes of similar styles and the same size."
Under Armour,11,39.99,2024-01-30, 4.7 ,These shoes are used for youth basketball and do a wonderful job on the court while also looking “cool”. The black and gold coke combo make them sleek and modern. The fit is true to size and have a comfortable sole.
Under Armour,11,39.99,2024-02-12, 4.7 ,"Great show.  As soon as my son put them on he loved them.  Great quality & look for the price. Fits great, looks great with everything. Definitely recommend."
Under Armour,11,39.99,2024-04-22, 4.7 ,My son wears through shoes so fast. These have stood the test of time with him. Great looking shoe and very durable
Under Armour,11,39.99,2024-03-06, 4.7 ,My 7 year old son love these pair of shoes.. he's petite so 12.5 kid size fits perfect for everyday use. He said it's comfy so that sounds great to me.
Under Armour,11,39.99,2024-02-11, 4.7 ,Awesome shoe but does run small in size. My daughter wears a 5 and thank goodness I got her a 6 cause they are snug! Good ankle support and durable
Under Armour,11,39.99,2024-04-19, 4.7 ,My boys love these shoes have had many sets Ofer the year’s great price great quality and the designs my boys love these are well made good quality shoes at a great budget friendly price best shoe for the money
Under Armour,11,39.99,2024-04-15, 4.7 ,My boy loves these they fit perfect as ordered
Under Armour,11,39.99,2024-03-17, 4.7 ,Shoe fit great son likes them
Under Armour,12,38.9,2024-01-06, 4.4 ,They are comfy and the color is nice and bright. Exactly what I was looking for.
Under Armour,12,38.9,2023-09-24, 4.4 ,Although I got them in a size too small I still wear them and they’re as comfy as can be. Really don’t see the green in them as much as I see it as grey but they’re still cute and comfortable.
Under Armour,12,38.9,2023-09-24, 4.4 ,Excelente zapato
Under Armour,12,38.9,2023-10-21, 4.4 ,Tienes que pedir medio número más de ti talla xq viene reducida
Under Armour,12,38.9,2024-04-21, 4.4 ,I love these sneakers. I just bought them and they are my new gym sneakers. Great for running and walking with great support . They are beautiful and match with any outfit. The rubber is non slip. Worth the money …..
Under Armour,12,38.9,2023-10-22, 4.4 ,"If you like this brand, I would recommend these shoes. They are comfortable and cute. The only issue I have is the toe box seems narrow, but I have only worn them twice. I will purchase more when I can get them for the same price or less than I paid for this pair."
Under Armour,12,38.9,2024-04-21, 4.4 ,Comfortable and good support ... I use these mainly when walking on my treadmill
Under Armour,12,38.9,2022-11-15, 4.4 ,"They were a bit narrow, I would have liked more room for my pinky toe. They're just not as roomy as I'd like. They're pretty flat and not very cushy. But the arch is good. They'll do."
Under Armour,13,55.96,2024-04-19, 4.5 ,These shoes are good quality and perfect fit and they comfy. The best shoes I've ever bought and I love them. I recommend them.
Under Armour,13,55.96,2024-04-09, 4.5 ,Comfortable and have enough support.
Under Armour,13,55.96,2024-04-08, 4.5 ,"I've quite a few UA clothing that I wanted an athletic sneaker to match my joggers. This sneaker is comfortable, durable and fits great. I recommend this UA sneaker."
Under Armour,13,55.96,2024-04-02, 4.5 ,"I absolutely love the look of these! They’re really cute and even cuter when I wore them. I bought my normal shoe size, they’re a bit snug so I wish I would have went up a half size. I kept them and still find them comfortable. I did get a blister after the first time I wore them but haven’t since. If you tend to wear thicker socks with your tennis shoes I would definitely go up at least a half size. Other than the sizing I love them!"
Under Armour,13,55.96,2024-04-06, 4.5 ,These shoes are amazing. I have worn themEveryday exclusively since spraining my2nd ankle in 9 months. Comfortable and supportive - I have stepped off the curb wrong but didn't sprain my ankle while wearing these!!!! Since they are all black I wear them even at work with dress pants.
Under Armour,13,55.96,2024-04-14, 4.5 ,"I wore these suckers for 5 days straight at Disney, with 2 of the days being around 25,000 steps. Not a single blister in sight and my feet were tired but not in pain. Highly recommend these for walking. For running they aren’t quite enough cushion for me, but walking is perfect!"
Under Armour,13,55.96,2024-04-26, 4.5 ,Like the cushion in the shoes. I ordered a half size and it fits perfect.
Under Armour,13,55.96,2024-04-21, 4.5 ,comfortable and best value I have found
Under Armour,14,34.99,2024-02-05, 4.5 ,"Fit well, has held up well also."
Under Armour,14,34.99,2024-03-23, 4.5 ,Great shoes
Under Armour,14,34.99,2024-01-31, 4.5 ,These shoes are great quality Under Armour shoes!! I had to change sizes for my daughter and had no problem getting the refund and buying a bigger size. The shoes are light weight and look exactly like the pictures.
Under Armour,14,34.99,2023-09-03, 4.5 ,Great shoes sizing runs a bit small though!
Under Armour,14,34.99,2023-10-15, 4.5 ,Fit percent and at a great price. Very durable and comfy
Under Armour,14,34.99,2023-09-22, 4.5 ,"The shoes are as expected.  The sizing was correct and my son enjoys them.  As far as quality goes, the middle strip on the one tongue started to fray pretty badly after a couple of weeks but it's only a small strip."
Under Armour,14,34.99,2023-10-08, 4.5 ,Fit well and are comfortable
Under Armour,14,34.99,2023-08-15, 4.5 ,The shoe ran way too small . My child just out grew a size  6 with a bit of wiggle room left. I bought the next half size up. The 6 1/2 was smaller and tighter than the size 6  from the same shoe company.  If I bought a whole size up then the shoe would be to big. It ran small  in the toe area and side of the shoe. My son has a narrow foot but this was way to small
Under Armour,15,63.75,2024-02-29, 4.5 ,"Exactly as I expected, the sneakers are awesome, very comfortable, I'm really happy with this purchase."
Under Armour,15,63.75,2024-04-02, 4.5 ,"I don't think these are serious running shoes. I did try to use them that way, but they didn't seem to offer much in the way of stability. So overall, I think they're no better than four star. Because they're more running shoe in style than the real thing. Or maybe it's just preference. I prefer running shoes that have very little sole to them. In any case, I picked these up to use as comfortable work shoes. I work in a facility with a concrete floor and it's helpful to have a little cushioning. I""ve found that these do the job very well. And they weren't very expensive. For that purpose they're more than suitable and I recommend them."
Under Armour,15,63.75,2024-02-16, 4.5 ,well designed shoe
